TransactionID,CustomerID,Age,Gender,Income,ProductCategory,Product,Quantity,Price,TotalAmount,PaymentMethod,StoreLocation,PurchaseDate,DayOfWeek,TimeOfDay,Promotion,Returned
221,1819,28,Male,97632,Grocery,Bread,3,282.13,846.39,Debit Card,South,2024-07-26,Friday,Evening,Yes,No
222,1655,60,Female,81849,Electronics,Phone,4,298.14,1192.56,Debit Card,North,2024-12-26,Thursday,Morning,Yes,No
223,1770,63,Male,105674,Electronics,Phone,3,166.36,499.08,Debit Card,North,2024-05-14,Tuesday,Evening,No,Yes
224,1540,58,Female,108246,Home,Lamp,4,295.57,1182.28,Debit Card,East,2024-08-22,Thursday,Evening,Yes,Yes
225,1722,69,Female,110541,Sports,Football,2,160.03,320.06,Credit Card,East,2024-02-29,Thursday,Morning,No,Yes
226,1710,27,Female,84819,Sports,Football,5,194.94,974.7,Credit Card,West,2024-11-21,Thursday,Evening,Yes,Yes
227,1170,49,Female,48388,Grocery,Eggs,4,311.61,1246.44,Debit Card,North,2024-09-05,Thursday,Morning,Yes,No
228,1986,53,Female,83626,Home,Table,4,246.91,987.64,Credit Card,North,2024-04-22,Monday,Afternoon,Yes,No
229,1230,52,Female,52047,Home,Lamp,4,277.11,1108.44,Credit Card,North,2024-05-17,Friday,Evening,No,Yes
230,1555,70,Male,87850,Sports,Football,4,55.7,222.8,Cash,South,2024-06-01,Saturday,Morning,No,No
231,1356,70,Male,87549,Electronics,Phone,2,406.3,812.6,Cash,East,2024-12-29,Sunday,Evening,No,Yes
232,1169,57,Male,57082,Grocery,Milk,5,178.65,893.25,Debit Card,South,2024-06-14,Friday,Evening,No,Yes
233,1296,54,Female,97425,Electronics,Phone,4,459.79,1839.16,Debit Card,South,2024-12-25,Wednesday,Morning,Yes,No
234,1728,38,Male,118635,Home,Table,2,290.83,581.66,Debit Card,West,2024-07-11,Thursday,Afternoon,Yes,Yes
235,1813,67,Male,82802,Sports,Tennis Racket,3,348.88,1046.64,Debit Card,West,2024-09-06,Friday,Afternoon,Yes,Yes
236,1095,64,Female,113209,Clothing,Shirt,5,201.87,1009.35,Debit Card,South,2024-09-10,Tuesday,Afternoon,No,Yes
237,1848,36,Female,101737,Sports,Football,5,426.95,2134.75,Debit Card,North,2024-01-24,Wednesday,Morning,No,Yes
238,1016,25,Male,87840,Home,Chair,4,105.15,420.6,Cash,South,2024-11-28,Thursday,Afternoon,Yes,No
239,1095,59,Female,62819,Electronics,Headphones,2,30.63,61.26,Cash,East,2024-12-24,Tuesday,Morning,No,Yes
240,1093,63,Male,30142,Grocery,Cheese,1,70.69,70.69,Credit Card,West,2024-01-05,Friday,Morning,No,No
241,1880,45,Male,92613,Electronics,Phone,4,49.22,196.88,Credit Card,North,2024-06-09,Sunday,Afternoon,No,No
242,1391,67,Male,114092,Grocery,Milk,5,283.83,1419.15,Cash,South,2024-08-13,Tuesday,Afternoon,Yes,Yes
243,1766,27,Female,110750,Home,Chair,1,448.81,448.81,Credit Card,North,2024-10-28,Monday,Evening,No,Yes
244,1359,45,Female,48327,Grocery,Eggs,1,127.84,127.84,Cash,East,2024-12-19,Thursday,Morning,No,No
245,1530,56,Male,81347,Clothing,Jacket,1,392.98,392.98,Credit Card,West,2024-07-16,Tuesday,Morning,Yes,No
246,1653,56,Male,99243,Electronics,Headphones,3,70.33,210.99,Cash,West,2024-07-06,Saturday,Evening,Yes,No
247,1977,67,Male,32187,Sports,Football,1,134.78,134.78,Credit Card,North,2024-07-22,Monday,Evening,No,Yes
248,1729,50,Female,85518,Home,Chair,5,271.14,1355.7,Credit Card,East,2024-02-12,Monday,Afternoon,Yes,Yes
249,1943,31,Male,100305,Clothing,Jeans,5,318.98,1594.9,Cash,North,2024-06-07,Friday,Evening,No,Yes
250,1747,33,Male,62044,Electronics,Tablet,1,229.42,229.42,Cash,North,2024-06-07,Friday,Evening,Yes,No
251,1012,63,Male,31487,Grocery,Cheese,3,263.89,791.67,Cash,East,2024-03-26,Tuesday,Afternoon,Yes,Yes
252,1799,35,Male,33847,Clothing,Jeans,3,264.31,792.93,Debit Card,North,2024-09-11,Wednesday,Afternoon,No,Yes
253,1056,49,Male,78193,Grocery,Eggs,1,447.66,447.66,Cash,North,2024-04-26,Friday,Evening,Yes,No
254,1879,18,Male,36026,Home,Table,4,460.51,1842.04,Credit Card,North,2024-10-10,Thursday,Evening,No,Yes
255,1229,38,Male,84559,Clothing,Jeans,1,287.91,287.91,Credit Card,North,2024-04-01,Monday,Morning,Yes,No
256,1070,47,Female,70723,Clothing,Shirt,5,231.09,1155.45,Debit Card,South,2024-05-29,Wednesday,Evening,No,Yes
257,1757,57,Male,90807,Clothing,Jacket,4,498.9,1995.6,Credit Card,South,2024-03-18,Monday,Morning,No,Yes
258,1024,32,Female,113354,Electronics,Headphones,1,380.67,380.67,Debit Card,East,2024-02-23,Friday,Morning,Yes,No
259,1503,21,Male,66677,Electronics,Laptop,2,449.16,898.32,Cash,West,2024-12-24,Tuesday,Afternoon,No,Yes
260,1997,65,Male,106122,Electronics,Phone,4,42.04,168.16,Cash,North,2024-08-10,Saturday,Evening,Yes,No
261,1298,34,Female,81505,Clothing,Jeans,4,139.62,558.48,Credit Card,South,2024-03-10,Sunday,Evening,Yes,No
262,1108,28,Female,91086,Clothing,Jeans,1,270.28,270.28,Credit Card,West,2024-06-06,Thursday,Afternoon,No,No
263,1092,28,Female,109076,Electronics,Phone,3,78.42,235.26,Cash,South,2024-07-01,Monday,Afternoon,Yes,Yes
264,1306,34,Male,34073,Home,Table,5,375.3,1876.5,Credit Card,North,2024-08-24,Saturday,Morning,Yes,No
265,1012,21,Male,47133,Grocery,Cheese,3,344.71,1034.13,Cash,North,2024-10-25,Friday,Evening,No,Yes
266,1939,70,Male,32857,Electronics,Phone,4,405.6,1622.4,Credit Card,East,2024-03-03,Sunday,Morning,No,Yes
267,1051,28,Female,81773,Home,Chair,4,343.19,1372.76,Credit Card,East,2024-04-19,Friday,Morning,No,Yes
268,1286,46,Male,34541,Sports,Tennis Racket,5,126.66,633.3,Debit Card,West,2024-07-29,Monday,Evening,No,Yes
269,1062,23,Female,80202,Grocery,Cheese,2,323.11,646.22,Cash,South,2024-11-18,Monday,Evening,Yes,No
270,1800,63,Female,92873,Sports,Basketball,3,456.78,1370.34,Cash,East,2024-07-17,Wednesday,Afternoon,Yes,No
271,1326,56,Male,33840,Clothing,Shirt,4,267.07,1068.28,Cash,South,2024-03-22,Friday,Morning,Yes,Yes
272,1246,35,Male,58758,Sports,Basketball,3,467.93,1403.79,Credit Card,South,2024-05-01,Wednesday,Evening,No,Yes
273,1825,65,Female,107537,Electronics,Headphones,5,283.99,1419.95,Cash,South,2024-09-09,Monday,Evening,No,Yes
274,1179,49,Male,41830,Electronics,Phone,5,113.31,566.55,Cash,West,2024-01-01,Monday,Afternoon,Yes,No
275,1348,63,Male,72413,Electronics,Laptop,2,295.37,590.74,Credit Card,North,2024-09-26,Thursday,Afternoon,Yes,No
276,1721,60,Female,106810,Electronics,Headphones,3,164.69,494.07,Credit Card,West,2024-11-23,Saturday,Afternoon,No,Yes
277,1178,63,Female,59260,Sports,Football,4,156.88,627.52,Cash,East,2024-03-06,Wednesday,Morning,Yes,Yes
278,1971,54,Female,104381,Electronics,Phone,5,162.52,812.6,Cash,South,2024-11-23,Saturday,Evening,Yes,No
279,1144,39,Male,61194,Clothing,Jeans,2,319.91,639.82,Credit Card,East,2024-08-16,Friday,Morning,No,Yes
280,1214,33,Male,75938,Clothing,Shirt,1,28.83,28.83,Debit Card,West,2024-03-26,Tuesday,Afternoon,No,No
281,1359,52,Female,43294,Home,Lamp,2,85.51,171.02,Credit Card,North,2024-05-30,Thursday,Morning,No,No
282,1974,24,Male,74801,Grocery,Cheese,2,367.33,734.66,Cash,North,2024-06-22,Saturday,Evening,No,Yes
283,1721,19,Female,115673,Grocery,Cheese,2,31.51,63.02,Debit Card,South,2024-04-07,Sunday,Afternoon,No,Yes
284,1288,37,Male,42571,Electronics,Tablet,5,277.08,1385.4,Debit Card,South,2024-01-28,Sunday,Afternoon,Yes,No
285,1089,36,Female,56171,Electronics,Laptop,2,89.56,179.12,Debit Card,North,2024-08-30,Friday,Morning,No,No
286,1482,49,Female,41945,Sports,Basketball,2,188.66,377.32,Debit Card,East,2024-04-05,Friday,Afternoon,Yes,No
287,1450,47,Female,59654,Clothing,Jacket,1,79.81,79.81,Cash,North,2024-02-13,Tuesday,Evening,No,Yes
288,1423,66,Male,102561,Electronics,Tablet,5,212.22,1061.1,Cash,West,2024-10-20,Sunday,Morning,No,Yes
289,1306,23,Female,34551,Sports,Tennis Racket,5,401.22,2006.1,Cash,South,2024-03-02,Saturday,Afternoon,Yes,No
290,1995,31,Male,46539,Electronics,Tablet,1,494.2,494.2,Debit Card,South,2024-11-17,Sunday,Morning,No,Yes
291,1327,64,Male,41406,Home,Lamp,4,278.27,1113.08,Debit Card,West,2024-01-07,Sunday,Evening,No,Yes
292,1115,44,Male,49424,Sports,Tennis Racket,5,380.4,1902.0,Credit Card,North,2024-10-15,Tuesday,Morning,No,Yes
293,1888,52,Female,83856,Clothing,Jeans,4,288.15,1152.6,Debit Card,North,2024-03-29,Friday,Afternoon,No,Yes
294,1147,57,Female,35083,Home,Table,2,29.4,58.8,Debit Card,East,2024-07-09,Tuesday,Morning,No,No
295,1318,35,Female,119764,Electronics,Phone,2,153.74,307.48,Cash,West,2024-06-13,Thursday,Afternoon,No,Yes
296,1619,59,Male,54633,Home,Chair,4,371.77,1487.08,Cash,East,2024-01-29,Monday,Evening,Yes,No
297,1318,63,Female,47779,Sports,Tennis Racket,1,91.0,91.0,Credit Card,North,2024-05-07,Tuesday,Morning,No,No
298,1940,41,Male,65910,Clothing,Jeans,5,201.49,1007.45,Credit Card,North,2024-05-03,Friday,Afternoon,No,Yes
299,1608,46,Male,92204,Sports,Tennis Racket,3,175.4,526.2,Debit Card,North,2024-05-25,Saturday,Morning,No,Yes
300,1050,28,Male,59012,Grocery,Bread,3,327.54,982.62,Cash,North,2024-12-15,Sunday,Morning,No,Yes
301,1933,26,Male,108792,Electronics,Phone,3,306.13,918.39,Debit Card,East,2024-08-04,Sunday,Afternoon,No,Yes
302,1470,34,Male,91171,Clothing,Jacket,5,413.03,2065.15,Debit Card,North,2024-01-04,Thursday,Evening,No,Yes
303,1574,59,Female,69121,Electronics,Tablet,1,171.46,171.46,Debit Card,East,2024-05-21,Tuesday,Afternoon,No,No
304,1153,51,Male,37441,Sports,Basketball,3,341.97,1025.91,Cash,North,2024-12-01,Sunday,Afternoon,No,Yes
305,1265,44,Female,80891,Electronics,Phone,3,364.64,1093.92,Credit Card,West,2024-12-09,Monday,Afternoon,No,Yes
306,1865,28,Male,68506,Electronics,Tablet,2,371.75,743.5,Cash,South,2024-12-14,Saturday,Afternoon,Yes,No
307,1363,32,Female,85112,Clothing,Jeans,3,294.86,884.58,Debit Card,North,2024-08-28,Wednesday,Morning,Yes,No
308,1910,30,Male,119220,Home,Lamp,3,209.49,628.47,Credit Card,South,2024-04-12,Friday,Afternoon,No,Yes
309,1583,47,Male,71469,Grocery,Milk,4,169.65,678.6,Credit Card,East,2024-11-20,Wednesday,Morning,Yes,No
310,1280,31,Male,105534,Grocery,Cheese,1,69.06,69.06,Debit Card,West,2024-07-25,Thursday,Afternoon,No,No
311,1004,20,Male,78903,Electronics,Headphones,5,99.34,496.7,Cash,North,2024-11-16,Saturday,Evening,Yes,No
312,1710,40,Female,46899,Electronics,Tablet,5,296.39,1481.95,Credit Card,North,2024-01-24,Wednesday,Afternoon,No,Yes
313,1466,64,Female,86841,Grocery,Eggs,4,182.83,731.32,Credit Card,South,2024-07-25,Thursday,Morning,Yes,No
314,1744,26,Male,32872,Sports,Tennis Racket,2,65.97,131.94,Cash,North,2024-07-11,Thursday,Evening,No,Yes
315,1638,21,Male,116765,Electronics,Laptop,1,346.43,346.43,Debit Card,West,2024-07-13,Saturday,Morning,No,Yes
316,1485,62,Male,56934,Electronics,Headphones,4,332.52,1330.08,Cash,East,2024-11-14,Thursday,Evening,Yes,No
317,1850,24,Male,67054,Electronics,Laptop,4,103.33,413.32,Credit Card,East,2024-09-24,Tuesday,Morning,No,Yes
318,1720,44,Female,51020,Electronics,Tablet,2,345.66,691.32,Debit Card,East,2024-04-30,Tuesday,Morning,Yes,Yes
319,1091,25,Female,49548,Electronics,Laptop,1,452.87,452.87,Cash,South,2024-08-21,Wednesday,Afternoon,No,Yes
320,1475,21,Male,52898,Electronics,Headphones,3,401.79,1205.37,Debit Card,West,2024-02-29,Thursday,Morning,Yes,No
321,1872,26,Male,73078,Clothing,Jeans,5,137.81,689.05,Cash,North,2024-07-09,Tuesday,Afternoon,Yes,No
322,1410,43,Female,65629,Home,Lamp,4,400.95,1603.8,Cash,South,2024-02-27,Tuesday,Morning,Yes,No
323,1106,44,Female,104572,Home,Chair,5,192.98,964.9,Debit Card,North,2024-12-16,Monday,Evening,Yes,No
324,1942,49,Male,83907,Home,Chair,1,134.5,134.5,Debit Card,North,2024-12-26,Thursday,Evening,Yes,Yes
325,1894,39,Male,86734,Grocery,Cheese,3,333.54,1000.62,Cash,West,2024-03-17,Sunday,Evening,Yes,No
326,1658,28,Female,94990,Grocery,Milk,4,163.71,654.84,Debit Card,East,2024-01-26,Friday,Evening,Yes,Yes
327,1658,42,Female,60801,Electronics,Tablet,4,401.62,1606.48,Debit Card,North,2024-09-12,Thursday,Afternoon,No,Yes
328,1121,49,Male,43453,Home,Table,1,280.78,280.78,Credit Card,North,2024-11-05,Tuesday,Evening,No,Yes
329,1575,31,Female,74676,Clothing,Shirt,2,422.94,845.88,Debit Card,West,2024-12-02,Monday,Afternoon,No,Yes
330,1116,24,Male,30287,Clothing,Jeans,3,276.11,828.33,Debit Card,North,2024-01-24,Wednesday,Morning,No,Yes
331,1143,70,Female,44019,Clothing,Jacket,2,97.83,195.66,Debit Card,South,2024-08-22,Thursday,Morning,No,No
332,1775,44,Male,113000,Sports,Football,4,231.41,925.64,Cash,South,2024-09-12,Thursday,Morning,Yes,Yes
333,1957,45,Female,96628,Grocery,Bread,2,56.26,112.52,Cash,East,2024-09-15,Sunday,Afternoon,No,Yes
334,1937,62,Male,65860,Home,Table,3,229.16,687.48,Credit Card,South,2024-07-30,Tuesday,Evening,No,Yes
335,1863,62,Female,102559,Grocery,Bread,2,313.96,627.92,Debit Card,East,2024-12-10,Tuesday,Morning,Yes,Yes
336,1555,62,Female,45126,Clothing,Jacket,4,293.49,1173.96,Cash,West,2024-12-11,Wednesday,Evening,No,Yes
337,1898,45,Male,98515,Electronics,Laptop,4,76.94,307.76,Cash,North,2024-04-12,Friday,Afternoon,Yes,No
338,1699,34,Male,38130,Clothing,Shirt,5,20.99,104.95,Debit Card,North,2024-11-11,Monday,Evening,Yes,Yes
339,1662,53,Female,61142,Sports,Tennis Racket,3,348.0,1044.0,Credit Card,West,2024-07-17,Wednesday,Afternoon,No,Yes
340,1989,53,Male,31699,Clothing,Shirt,5,435.08,2175.4,Debit Card,South,2024-11-20,Wednesday,Evening,No,Yes
341,1773,55,Male,55362,Clothing,Jeans,2,491.81,983.62,Credit Card,South,2024-03-29,Friday,Evening,Yes,No
342,1041,45,Female,102954,Clothing,Shirt,2,294.07,588.14,Debit Card,North,2024-06-18,Tuesday,Afternoon,Yes,No
343,1157,38,Male,111968,Sports,Tennis Racket,3,247.82,743.46,Cash,East,2024-02-07,Wednesday,Evening,No,Yes
344,1538,32,Male,98236,Electronics,Phone,4,273.82,1095.28,Debit Card,North,2024-06-27,Thursday,Morning,Yes,Yes
345,1339,39,Female,68479,Grocery,Cheese,5,412.73,2063.65,Cash,North,2024-02-28,Wednesday,Evening,No,Yes
346,1456,33,Male,35226,Clothing,Jeans,1,196.01,196.01,Cash,East,2024-01-13,Saturday,Evening,No,Yes
347,1822,50,Female,93806,Electronics,Headphones,2,163.55,327.1,Credit Card,North,2024-03-26,Tuesday,Evening,Yes,Yes
348,1067,31,Male,119837,Home,Chair,2,271.19,542.38,Cash,West,2024-11-27,Wednesday,Morning,Yes,No
349,1470,63,Female,34965,Electronics,Laptop,1,93.11,93.11,Debit Card,North,2024-10-21,Monday,Morning,No,No
350,1397,46,Female,86757,Clothing,Shirt,4,338.28,1353.12,Cash,North,2024-11-24,Sunday,Evening,Yes,Yes
351,1599,20,Male,76884,Sports,Football,3,394.51,1183.53,Debit Card,North,2024-05-24,Friday,Afternoon,No,Yes
352,1404,70,Male,92126,Grocery,Bread,2,374.64,749.28,Cash,East,2024-11-20,Wednesday,Morning,No,Yes
353,1693,68,Female,31461,Sports,Tennis Racket,2,66.0,132.0,Credit Card,West,2024-10-02,Wednesday,Evening,Yes,No
354,1215,65,Female,57752,Home,Lamp,5,75.52,377.6,Credit Card,South,2024-11-11,Monday,Afternoon,Yes,No
355,1185,60,Male,101939,Home,Lamp,5,41.21,206.05,Cash,North,2024-05-08,Wednesday,Morning,Yes,Yes
356,1594,49,Female,76810,Grocery,Bread,1,146.14,146.14,Credit Card,South,2024-06-11,Tuesday,Afternoon,No,No
357,1631,60,Female,106568,Grocery,Eggs,3,479.54,1438.62,Credit Card,North,2024-06-09,Sunday,Morning,Yes,Yes
358,1757,59,Female,66264,Clothing,Shirt,3,439.55,1318.65,Debit Card,West,2024-07-02,Tuesday,Afternoon,No,Yes
359,1564,24,Male,114613,Sports,Football,3,430.06,1290.18,Credit Card,South,2024-05-14,Tuesday,Evening,Yes,Yes
360,1077,19,Male,106269,Sports,Basketball,5,110.32,551.6,Credit Card,East,2024-10-05,Saturday,Evening,No,Yes
361,1669,67,Male,77948,Home,Chair,5,367.95,1839.75,Debit Card,South,2024-08-25,Sunday,Evening,Yes,No
362,1372,50,Male,116858,Grocery,Bread,5,74.48,372.4,Credit Card,South,2024-10-16,Wednesday,Evening,Yes,Yes
363,1749,48,Female,35297,Grocery,Cheese,2,36.12,72.24,Debit Card,South,2024-01-22,Monday,Evening,Yes,Yes
364,1929,68,Female,80868,Home,Table,1,24.75,24.75,Cash,East,2024-02-22,Thursday,Evening,No,Yes
365,1269,55,Male,79369,Home,Table,5,328.4,1642.0,Credit Card,East,2024-07-11,Thursday,Morning,No,Yes
366,1361,70,Female,93813,Home,Lamp,1,253.41,253.41,Credit Card,West,2024-03-25,Monday,Morning,Yes,Yes
367,1658,35,Male,49692,Grocery,Bread,3,303.0,909.0,Credit Card,South,2024-07-31,Wednesday,Afternoon,Yes,No
368,1691,48,Female,57617,Sports,Football,4,16.11,64.44,Credit Card,South,2024-10-20,Sunday,Evening,Yes,No
369,1644,50,Male,105008,Grocery,Milk,2,132.84,265.68,Credit Card,West,2024-11-02,Saturday,Evening,Yes,Yes
370,1745,60,Female,41239,Grocery,Cheese,5,496.42,2482.1,Debit Card,South,2024-04-22,Monday,Afternoon,Yes,Yes
371,1840,67,Male,111685,Sports,Basketball,2,363.47,726.94,Debit Card,West,2024-11-01,Friday,Evening,Yes,No
372,1387,42,Male,44230,Electronics,Phone,5,430.5,2152.5,Cash,West,2024-03-17,Sunday,Evening,Yes,No
373,1487,57,Male,99655,Sports,Football,1,243.71,243.71,Credit Card,North,2024-12-13,Friday,Evening,No,Yes
374,1430,41,Male,99444,Home,Chair,4,395.83,1583.32,Debit Card,East,2024-10-28,Monday,Evening,Yes,No
375,1137,34,Female,60475,Electronics,Headphones,5,439.0,2195.0,Debit Card,East,2024-04-06,Saturday,Morning,Yes,Yes
376,1535,25,Male,79155,Grocery,Eggs,4,184.32,737.28,Credit Card,West,2024-11-29,Friday,Evening,No,Yes
377,1267,52,Female,104012,Clothing,Jacket,3,495.94,1487.82,Debit Card,South,2024-07-30,Tuesday,Evening,No,Yes
378,1183,41,Female,63263,Clothing,Jacket,3,388.23,1164.69,Debit Card,South,2024-12-03,Tuesday,Morning,Yes,No
379,1801,62,Male,43143,Grocery,Cheese,3,401.42,1204.26,Cash,North,2024-03-23,Saturday,Afternoon,Yes,No
380,1843,27,Female,108675,Home,Chair,1,135.23,135.23,Debit Card,North,2024-11-07,Thursday,Morning,No,No
381,1628,59,Female,108311,Electronics,Phone,4,222.29,889.16,Credit Card,East,2024-04-09,Tuesday,Morning,Yes,Yes
382,1173,61,Male,77151,Grocery,Milk,2,47.99,95.98,Debit Card,West,2024-06-29,Saturday,Evening,No,No
383,1600,30,Male,38993,Electronics,Headphones,5,457.93,2289.65,Debit Card,East,2024-05-21,Tuesday,Morning,Yes,No
384,1952,43,Male,64223,Grocery,Cheese,5,57.7,288.5,Credit Card,East,2024-06-23,Sunday,Morning,No,Yes
385,1832,68,Female,88034,Home,Lamp,4,386.13,1544.52,Debit Card,West,2024-12-14,Saturday,Afternoon,Yes,No
386,1119,34,Male,80157,Grocery,Bread,3,209.15,627.45,Debit Card,North,2024-12-24,Tuesday,Afternoon,Yes,No
387,1095,43,Female,39965,Sports,Football,4,160.37,641.48,Credit Card,East,2024-04-03,Wednesday,Evening,Yes,No
388,1754,30,Male,61726,Clothing,Shirt,2,105.37,210.74,Credit Card,East,2024-03-20,Wednesday,Morning,Yes,No
389,1692,60,Female,110455,Electronics,Laptop,4,188.74,754.96,Debit Card,West,2024-10-21,Monday,Afternoon,No,Yes
390,1187,66,Female,82150,Grocery,Bread,1,265.24,265.24,Debit Card,West,2024-10-03,Thursday,Morning,No,No
391,1881,61,Male,89925,Electronics,Tablet,3,346.16,1038.48,Credit Card,South,2024-07-13,Saturday,Evening,Yes,No
392,1370,57,Female,54530,Sports,Basketball,2,138.36,276.72,Cash,East,2024-07-06,Saturday,Morning,No,No
393,1215,44,Female,77851,Home,Table,4,94.05,376.2,Credit Card,South,2024-02-21,Wednesday,Evening,No,Yes
394,1823,33,Female,79923,Grocery,Bread,2,239.13,478.26,Credit Card,South,2024-08-03,Saturday,Afternoon,Yes,Yes
395,1529,52,Female,93782,Clothing,Jeans,5,429.96,2149.8,Credit Card,West,2024-02-20,Tuesday,Evening,Yes,No
396,1220,70,Female,92460,Electronics,Tablet,3,133.59,400.77,Debit Card,East,2024-06-25,Tuesday,Morning,No,Yes
397,1124,40,Male,105609,Sports,Tennis Racket,5,91.4,457.0,Debit Card,East,2024-06-15,Saturday,Evening,No,Yes
398,1793,65,Female,40277,Home,Lamp,3,234.56,703.68,Credit Card,South,2024-11-23,Saturday,Afternoon,No,Yes
399,1646,57,Female,39351,Electronics,Phone,3,117.97,353.91,Debit Card,East,2024-12-29,Sunday,Afternoon,No,Yes
400,1277,46,Female,106928,Sports,Basketball,4,87.82,351.28,Credit Card,South,2024-04-30,Tuesday,Evening,No,Yes
401,1963,65,Male,57600,Grocery,Cheese,1,52.3,52.3,Debit Card,North,2024-01-14,Sunday,Afternoon,Yes,No
402,1268,57,Male,41050,Home,Table,2,127.46,254.92,Debit Card,West,2024-11-16,Saturday,Morning,Yes,Yes
403,1858,28,Male,34607,Clothing,Jeans,4,236.26,945.04,Cash,East,2024-10-07,Monday,Afternoon,Yes,Yes
404,1552,29,Female,112712,Sports,Basketball,5,321.69,1608.45,Cash,East,2024-06-26,Wednesday,Afternoon,Yes,No
405,1452,37,Female,84028,Clothing,Shirt,3,10.23,30.69,Cash,South,2024-06-25,Tuesday,Afternoon,No,Yes
406,1008,62,Female,92530,Clothing,Shirt,4,399.99,1599.96,Cash,South,2024-01-04,Thursday,Evening,No,Yes
407,1193,44,Female,81740,Grocery,Bread,4,415.07,1660.28,Credit Card,East,2024-02-10,Saturday,Afternoon,Yes,Yes
408,1782,69,Female,67313,Sports,Basketball,4,98.06,392.24,Credit Card,South,2024-03-10,Sunday,Afternoon,Yes,Yes
409,1466,57,Female,65669,Sports,Basketball,2,163.72,327.44,Credit Card,North,2024-09-30,Monday,Morning,Yes,No
410,1288,35,Male,87464,Electronics,Phone,1,79.59,79.59,Debit Card,South,2024-06-24,Monday,Afternoon,No,No
411,1380,47,Male,73286,Electronics,Phone,1,136.92,136.92,Debit Card,North,2024-10-05,Saturday,Afternoon,Yes,No
412,1917,34,Female,31653,Electronics,Phone,4,386.76,1547.04,Debit Card,South,2024-01-18,Thursday,Morning,No,Yes
413,1752,67,Male,98306,Grocery,Cheese,4,342.31,1369.24,Debit Card,East,2024-03-22,Friday,Evening,Yes,Yes
414,1959,53,Male,63202,Home,Lamp,3,103.37,310.11,Credit Card,South,2024-02-27,Tuesday,Morning,No,Yes
415,1332,18,Male,66188,Sports,Football,4,395.63,1582.52,Credit Card,North,2024-10-24,Thursday,Evening,No,Yes
416,1704,56,Male,78679,Electronics,Phone,2,252.46,504.92,Cash,East,2024-11-16,Saturday,Morning,Yes,No
417,1660,27,Male,46492,Home,Chair,3,490.93,1472.79,Cash,East,2024-08-12,Monday,Evening,Yes,No
418,1705,42,Female,47659,Clothing,Shirt,4,354.78,1419.12,Cash,East,2024-10-04,Friday,Evening,No,Yes
419,1194,54,Male,101253,Clothing,Jeans,4,141.29,565.16,Cash,South,2024-02-05,Monday,Evening,Yes,No
420,1302,70,Female,100989,Clothing,Jeans,1,389.08,389.08,Cash,West,2024-04-04,Thursday,Morning,No,Yes
421,1794,57,Male,72034,Electronics,Tablet,2,264.41,528.82,Debit Card,South,2024-11-09,Saturday,Afternoon,No,Yes
422,1419,59,Female,44478,Electronics,Laptop,1,418.42,418.42,Credit Card,South,2024-01-17,Wednesday,Morning,Yes,No
423,1196,24,Male,104843,Home,Lamp,4,265.28,1061.12,Cash,East,2024-01-26,Friday,Afternoon,Yes,Yes
424,1735,22,Male,57359,Home,Chair,4,401.5,1606.0,Credit Card,East,2024-10-12,Saturday,Evening,No,Yes
425,1841,41,Male,110862,Clothing,Jacket,1,368.48,368.48,Debit Card,North,2024-04-20,Saturday,Evening,Yes,No
426,1742,32,Female,54832,Grocery,Bread,5,314.54,1572.7,Credit Card,West,2024-02-24,Saturday,Evening,No,Yes
